solar_generation,date,hour,variable_1,variable_2,variable_3,variable_4,variable_5
,20180610,1100,23.3,76,0.24,6.21,55.94951451
,20180610,1200,23.1,78,0.239,6.46,4.262644022
,20180610,1300,22.2,82,0.24,6.78,9.813798005
,20180610,1400,22.8,80,0.24,6.84,46.24195525
,20180610,1500,23.8,72,0.239,6.18,53.9063628
,20180610,1600,25,69,0.239,5.59,7.654523047
,20180610,1700,25.2,71,0.237,6.01,140.0190965
,20180610,1800,23.8,80,0.238,4.81,101.9390578
,20180610,1900,22.2,87,0.236,3.91,126.850632
,20180610,2000,20.8,94,0.236,4.92,125.9194051
,20180610,2100,19.8,99,0.236,5.37,26.34643503
,20180610,2200,19.6,100,0.235,3.57,140.8764535
,20180610,2300,19.8,100,0.245,4.88,40.16381854
,20180611,0,20,97,0.423,4.37,12.15722832
,20180611,100,19.4,99,-99,4.38,35.3851751
,20180611,200,19.4,100,-99,3.69,126.4324789
,20180611,300,19.4,100,-99,4.34,48.39956592
,20180611,400,19.4,100,-99,4.53,23.14938091
,20180611,500,19.2,100,0.382,4.99,99.48811633
,20180611,600,19.3,100,0.378,5.9,50.22996348
,20180611,700,19.9,100,-99,5.5,144.5618942
,20180611,800,20.7,97,0.371,6.71,26.5348663
,20180611,900,22.9,91,0.371,5.9,11.45551095
,20180611,1000,24.9,81,0.367,6.47,139.4911735
,20180611,1100,25.8,74,0.365,6.69,131.7833711
,20180611,1200,26.5,70,0.36,6.61,64.86025274
,20180611,1300,25.2,74,0.359,5.67,56.68199351
,20180611,1400,24.2,79,0.358,5.34,92.76285349
,20180611,1500,23,86,0.356,5.93,73.27728203
,20180611,1600,22.6,88,0.355,6.06,10.99440193
,20180611,1700,23.1,83,0.355,5.22,89.01581691
,20180611,1800,23.1,86,0.352,4.76,129.7629418
,20180611,1900,22.2,88,0.353,4.67,88.14828822
,20180611,2000,20.8,92,0.352,4.46,25.65453512
,20180611,2100,20.1,93,0.351,4.3,107.8301279
,20180611,2200,19.4,94,0.351,5.19,39.888396
,20180611,2300,18.7,98,0.351,4.13,6.520977209
,20180612,0,17.7,100,0.352,4.78,24.41991044
,20180612,100,17.6,100,0.352,4.4,43.76704657
,20180612,200,17.2,100,0.351,4.54,137.004321
,20180612,300,17.4,99,0.351,4.12,0.574259317
,20180612,400,17.2,99,0.352,4.76,111.2381379
,20180612,500,16.9,100,0.353,5.41,125.0462583
,20180612,600,18.2,100,0.352,6.27,59.89001187
,20180612,700,20.2,96,0.352,6.06,150.1137611
,20180612,800,22,88,0.351,6.58,5.331915815
,20180612,900,23.4,82,0.351,6.45,105.3932115
,20180612,1000,24.5,76,0.35,6.22,139.2421727
,20180612,1100,25.1,74,0.349,5.99,58.07652498
,20180612,1200,26,70,0.348,6.22,76.69320835
,20180612,1300,26.6,68,0.348,6.02,71.30414092
,20180612,1400,26.5,69,0.346,5.79,71.10753035
,20180612,1500,26.4,70,0.345,6.13,41.67012765
,20180612,1600,26.2,70,0.342,6.09,11.11240495
,20180612,1700,25.9,71,0.341,5.8,33.75137305
,20180612,1800,25.1,75,0.338,5.15,43.77820268
,20180612,1900,23.9,79,0.338,4.76,5.998084422
,20180612,2000,22.8,84,0.337,5.08,120.299266
,20180612,2100,22.1,88,0.337,4.6,83.67755328
,20180612,2200,21.8,91,0.335,5.14,29.67538764
,20180612,2300,21.4,92,0.335,4.16,109.5818988
,20180613,0,21,93,0.334,5.06,42.31287428
,20180613,100,20.5,95,0.334,4.9,34.69972837
,20180613,200,20.1,97,0.334,4.18,58.31525327
,20180613,300,19.9,97,0.333,5.02,78.49569566
,20180613,400,19.9,95,0.334,4.18,79.31508586
,20180613,500,19.7,92,0.334,5.89,9.053627323
,20180613,600,19.9,93,0.333,6.04,25.63282313
,20180613,700,20.9,92,0.333,6.36,121.5478077
,20180613,800,22.6,86,0.332,6.58,111.2004606
,20180613,900,23.7,78,0.331,6.38,93.220209
,20180613,1000,24.4,73,0.33,6.7,150.5084639
,20180613,1100,24.7,75,0.331,6.71,52.38659928
,20180613,1200,24.9,76,0.329,6.22,140.6194075
,20180613,1300,23.7,85,0.328,6.64,18.46306991
,20180613,1400,24.7,85,0.329,6.16,83.64345632
,20180613,1500,25.4,78,0.328,6.21,80.03992671
,20180613,1600,25.3,76,0.325,6.37,33.15806115
,20180613,1700,25.5,75,0.324,5.65,144.7492684
,20180613,1800,24.4,81,0.322,5.26,78.82188237
,20180613,1900,23.2,88,0.323,2.95,81.47826429
,20180613,2000,21.8,95,0.324,4.47,30.65223322
,20180613,2100,20.8,99,0.32,3.62,49.41374119
,20180613,2200,20.1,100,0.322,4.58,57.89233948
,20180613,2300,19.6,100,0.321,4.63,23.61850617
,20180614,0,19,100,0.321,5.25,139.4665268
,20180614,100,18.5,100,0.322,4.58,74.46067633
,20180614,200,19.2,100,0.321,4.36,127.8809991
,20180614,300,19.1,100,0.321,5.11,53.85382062
,20180614,400,19.2,100,0.32,5.12,50.27857754
,20180614,500,18.9,100,0.32,5.68,145.7129364
,20180614,600,19.2,100,0.319,5.49,48.93913635
,20180614,700,20,100,0.319,6.07,40.80441938
,20180614,800,20.9,100,0.318,6.04,49.6136527
,20180614,900,21.9,97,0.319,6.45,117.961524
,20180614,1000,23.2,90,0.32,6.92,143.6862613
,20180614,1100,25,79,0.319,6.06,127.4948225
,20180614,1200,26.4,70,0.318,6.12,3.603271798
,20180614,1300,27.1,66,0.319,6.92,119.1885966
,20180614,1400,27.7,64,0.317,6.6,39.9953948
,20180614,1500,27.8,62,0.315,6.28,141.5027833
,20180614,1600,27.4,65,0.313,6.3,121.0252405
,20180614,1700,27.4,63,0.314,5.46,66.98463297
,20180614,1800,26.7,67,0.31,5.33,50.7371409
,20180614,1900,24.9,77,0.31,4.89,74.88413898
,20180614,2000,22.3,89,0.31,3.47,100.1306385
,20180614,2100,21.1,96,0.31,4.44,99.84154499
,20180614,2200,20.2,99,0.308,4.28,38.5008999
,20180614,2300,19.7,100,0.308,4.99,51.8016433
,20180615,0,19.1,100,0.307,3.88,124.1247452
,20180615,100,18.4,100,0.307,4.28,16.75974033
,20180615,200,17.9,100,0.307,4.13,124.9618939
,20180615,300,17.6,100,0.307,4.88,42.30123278
,20180615,400,17.4,100,0.306,4.63,109.947548
,20180615,500,17,100,0.306,6.08,25.80205662
,20180615,600,18.4,100,0.305,5.67,39.40457491
,20180615,700,22.3,94,0.305,6.71,8.411438021
,20180615,800,24.7,76,0.305,6.18,112.1032019
,20180615,900,25.8,64,0.304,6.82,24.89791305
,20180615,1000,26.3,61,0.305,6.11,35.12858595
,20180615,1100,26.7,61,0.304,6.93,131.7770937
,20180615,1200,27.4,59,0.303,6.19,104.4412723
,20180615,1300,28.1,55,0.301,6.85,19.10453133
,20180615,1400,28.4,51,0.3,5.88,61.77176843
,20180615,1500,29,50,0.296,6.45,126.9333293
,20180615,1600,29,51,0.296,5.89,46.67249936
,20180615,1700,28.5,54,0.292,6.05,150.5131028
,20180615,1800,27.8,53,0.293,4.72,76.17620968
,20180615,1900,24.4,69,0.293,4.38,64.2183176
,20180615,2000,21.6,86,0.291,5.28,112.6344675
,20180615,2100,20.1,93,0.29,4.44,29.89403676
,20180615,2200,19.4,94,0.291,3.48,68.8253497
,20180615,2300,18.4,97,0.289,4.53,80.61372688
,20180616,0,17.9,99,0.289,3.64,54.71559312
,20180616,100,17.4,99,0.289,4.05,93.70737449
,20180616,200,17,99,0.289,3.66,61.98299274
,20180616,300,16.7,100,0.287,4.05,29.77365547
,20180616,400,16.6,100,0.287,4.52,88.22520996
,20180616,500,16.5,100,0.288,5.93,8.687230271
,20180616,600,18.4,99,0.287,6.25,135.3983287
,20180616,700,22.9,81,0.287,6.34,33.10677241
,20180616,800,25.1,67,0.286,6.42,118.7956953
,20180616,900,26.4,64,0.287,6.73,151.1416618
,20180616,1000,27.2,59,0.286,6.71,59.97838091
,20180616,1100,27.9,60,0.284,6.79,24.62133707
,20180616,1200,28.5,57,0.285,5.98,29.48213934
,20180616,1300,29,54,0.283,6.21,13.1944305
,20180616,1400,29.4,50,0.283,6.68,132.0312212
,20180616,1500,29.5,47,0.281,6.67,29.40066977
,20180616,1600,29.8,42,0.278,5.97,74.03778083
,20180616,1700,29.7,40,0.277,5.45,123.6162811
,20180616,1800,29,46,0.275,5.09,84.87412816
,20180616,1900,25.7,66,0.275,5.2,103.5031468
,20180616,2000,22.4,83,0.274,4.89,22.76091642
,20180616,2100,20.9,92,0.273,4.27,122.5656934
,20180616,2200,20,95,0.273,4.33,28.68751161
,20180616,2300,19.1,97,0.272,4.99,95.01887784
,20180617,0,18.7,98,0.272,4.57,128.2201325
,20180617,100,18.2,100,0.273,3.95,47.1063041
,20180617,200,17.8,100,0.271,4.57,48.70113296
,20180617,300,17.9,99,0.271,4.18,144.8814178
,20180617,400,17.8,99,0.271,4.78,60.59672832
,20180617,500,17.8,100,0.27,5.73,131.5010104
,20180617,600,19.9,98,0.27,5.48,37.50038314
,20180617,700,23.2,84,0.269,6.54,86.15528682
,20180617,800,25.2,76,0.27,6.07,68.88540131
,20180617,900,26.6,70,0.269,6.86,141.2596857
,20180617,1000,27.7,68,0.269,5.82,128.1502969
,20180617,1100,28,65,0.268,6.49,104.2558143
,20180617,1200,28.8,61,0.267,6.75,134.4373789
,20180617,1300,29.4,58,0.268,4.79,77.39939439
,20180617,1400,22,78,0.357,6.14,21.80018754
,20180617,1500,23.3,86,0.408,5.95,37.6196001
,20180617,1600,28.1,61,0.385,6.36,27.77008586
,20180617,1700,28.2,63,0.376,6,44.53271611
,20180617,1800,27.8,65,0.372,5.55,22.66963946
,20180617,1900,25.4,87,0.371,4.34,115.7231546
,20180617,2000,24.2,89,0.368,4.87,26.03384484
,20180617,2100,22.9,89,0.365,4.87,5.966129571
,20180617,2200,21.3,95,0.364,2.96,68.74297231
,20180617,2300,20.8,99,0.363,4.33,131.9356157
,20180618,0,20.5,99,0.362,5.45,142.3527929
,20180618,100,20.3,100,0.361,4.9,65.26164346
,20180618,200,19.5,100,0.36,4.39,145.0177235
,20180618,300,19.2,100,0.359,4.48,31.62353264
,20180618,400,18.9,100,0.358,4.94,148.917816
,20180618,500,18.4,100,0.359,5.18,89.6610415
,20180618,600,19.7,100,0.358,5.75,1.337177408
,20180618,700,22.2,95,0.357,6.37,59.23099379
,20180618,800,24.4,79,0.357,5.86,4.598399128
,20180618,900,25.7,72,0.356,6.61,131.9980192
,20180618,1000,26.7,70,0.355,6.15,137.8335138
,20180618,1100,27.5,69,0.354,6.02,75.59690933
,20180618,1200,28.1,66,0.353,5.98,55.57610823
,20180618,1300,28.5,64,0.352,6.66,27.06297068
,20180618,1400,29,60,0.347,6.39,49.05493464
,20180618,1500,29,59,0.344,6.58,139.5980368
,20180618,1600,29,60,0.344,6.16,147.6126957
,20180618,1700,28.8,61,0.341,6.2,149.0493738
,20180618,1800,27.9,65,0.34,5.35,75.82764382
,20180618,1900,26.1,75,0.338,3.49,141.5735008
,20180618,2000,24,88,0.337,4.16,2.62345904
,20180618,2100,22.3,96,0.336,4.05,135.5345026
,20180618,2200,21.6,99,0.336,4.52,96.52621218
,20180618,2300,21.7,93,0.335,3.99,20.53948973
,20180619,0,21.5,91,0.334,3.68,6.839574217
,20180619,100,20,98,0.334,4.37,0.238095896
,20180619,200,19.9,99,0.332,4.51,37.20059911
,20180619,300,19.5,100,0.332,4.3,116.04481
,20180619,400,19.2,100,0.331,4.49,104.986861
,20180619,500,18.5,100,0.33,5.49,59.52295678
,20180619,600,20.3,100,0.329,5.48,64.9648496
,20180619,700,23.4,91,0.33,6.19,126.8424485
,20180619,800,25,79,0.329,6.42,64.79607357
,20180619,900,26,75,0.329,5.82,139.0408116
,20180619,1000,26.4,73,0.328,6.06,107.270985
,20180619,1100,26.4,72,0.327,6.28,35.66951601
,20180619,1200,26.8,70,0.325,6.81,48.51126211
,20180619,1300,27.9,63,0.322,6.51,111.5258502
,20180619,1400,28.5,58,0.323,6.04,51.84835017
,20180619,1500,28.6,59,0.321,5.75,82.10848207
,20180619,1600,28.4,59,0.317,6.35,92.00366676
,20180619,1700,27.3,65,0.316,6.27,80.09872134
,20180619,1800,27.3,67,0.315,5.25,20.30830599
,20180619,1900,25.5,76,0.313,4.36,3.858746146
,20180619,2000,23.3,86,0.312,4.7,139.2396476
,20180619,2100,21.9,88,0.311,4.54,106.3631061
,20180619,2200,20.9,91,0.311,4.72,23.94733881
,20180619,2300,20.1,95,0.311,4.97,105.4967579
,20180620,0,19.5,98,0.31,5.24,14.4670565
,20180620,100,19.2,99,0.309,4.19,123.0883752
,20180620,200,19.5,98,0.308,4.04,139.1155247
,20180620,300,19.6,99,0.307,2.07,50.41366799
,20180620,400,19.3,99,0.308,4.94,26.3161119
,20180620,500,19.3,99,0.307,5.12,44.79903464
,20180620,600,20.7,98,0.307,5.58,96.22157705
,20180620,700,22.2,90,0.307,6.07,28.83668876
,20180620,800,23.2,79,0.306,5.86,72.43507847
,20180620,900,25,71,0.306,6.49,10.30411336
,20180620,1000,25.7,70,0.305,6.71,82.38011233
,20180620,1100,26.4,62,0.304,6.14,24.07424771
,20180620,1200,27,59,0.303,6.8,97.16743767
,20180620,1300,27.1,60,0.303,5.75,88.45315814
,20180620,1400,26,66,0.301,5.55,63.75805721
,20180620,1500,22.3,90,0.3,5.89,82.88552526
,20180620,1600,23.3,95,0.302,6.6,144.5461893
,20180620,1700,24.1,85,0.303,5.87,29.74756954
,20180620,1800,24,81,0.302,4.83,104.7868124
,20180620,1900,23,88,0.305,5.11,98.23443104
,20180620,2000,22.3,92,0.304,4.37,129.2265419
,20180620,2100,21.9,86,0.305,4.06,98.81084174
,20180620,2200,21.9,85,0.305,4.29,112.0187543
,20180620,2300,21.4,89,0.305,4.37,34.24242635
,20180621,0,21.3,91,0.304,4.64,58.09609306
,20180621,100,20.9,94,0.303,4.44,17.92616054
,20180621,200,21,95,0.304,4.38,121.5882474
,20180621,300,21.3,91,0.305,4.25,82.88496243
,20180621,400,21.2,91,0.304,3.82,128.6214789
,20180621,500,20.9,91,0.305,5.21,109.9928731
,20180621,600,20.9,94,0.304,5.35,44.56788348
,20180621,700,21,97,0.305,5.42,96.85609913
,20180621,800,21.2,97,0.305,4.88,32.33167934
,20180621,900,21.1,97,0.305,5.42,74.1801406
,20180621,1000,20.7,100,0.326,5.3,141.1677298
,20180621,1100,20.5,100,0.411,5.87,37.59890278
,20180621,1200,21.6,98,0.403,5.64,32.91963884
,20180621,1300,22.1,96,0.397,6.2,32.27718072
,20180621,1400,23,90,0.392,6.38,135.658823
,20180621,1500,24.1,82,0.388,5.92,116.4938441
,20180621,1600,23.8,82,0.384,5.72,25.03082704
,20180621,1700,24.1,85,0.379,5.91,38.92797697
,20180621,1800,24.2,84,0.378,4.72,113.3959603
,20180621,1900,23.2,88,0.374,4.19,1.442324175
,20180621,2000,22.2,95,0.373,2.72,111.6994437
,20180621,2100,21.6,96,0.373,4.89,51.65299051
,20180621,2200,21.2,97,0.372,4.91,42.48520222
,20180621,2300,21.3,98,0.371,4.3,55.91210299
,20180622,0,21.5,98,0.369,3.94,50.29686139
,20180622,100,21.2,99,0.369,4.71,12.00993185
,20180622,200,20.8,99,0.369,3.94,80.77943808
,20180622,300,20.3,95,0.368,4.37,15.00502946
,20180622,400,19.8,95,0.367,4.9,6.448478426
,20180622,500,19.5,94,0.367,4.68,97.77965345
,20180622,600,19.1,94,0.365,5.32,140.3644692
,20180622,700,19.6,93,0.365,6.2,34.41050571
,20180622,800,20.5,90,0.365,6.13,64.72911257
,20180622,900,22.1,83,0.364,6.3,109.1000789
,20180622,1000,24.1,72,0.363,6.22,96.33174842
,20180622,1100,24.6,63,0.363,6.73,91.99504243
,20180622,1200,24.2,65,0.361,6.11,26.84123031
,20180622,1300,24.1,67,0.359,5.47,114.0748209
,20180622,1400,23.6,70,0.359,6.54,44.93040525
,20180622,1500,21.2,89,0.358,6.32,77.49736661
,20180622,1600,22.4,81,0.36,5.95,16.91656407
,20180622,1700,22.1,82,0.359,5.53,51.42937651
,20180622,1800,21.5,87,0.358,4.75,113.8709544
,20180622,1900,20.2,91,0.358,4.19,11.57422364
,20180622,2000,19.5,98,0.358,4.3,20.62180139
,20180622,2100,19.2,100,0.357,4.77,71.94176539
,20180622,2200,18.6,100,0.357,4.53,149.6097245
,20180622,2300,18.1,100,0.358,4.21,117.9891211
,20180623,0,18,100,0.358,4.56,111.6843622
,20180623,100,18.5,100,0.357,4.68,54.83771078
,20180623,200,18.7,100,0.356,4.91,43.3983582
,20180623,300,18.7,100,0.356,4.4,95.47574318
,20180623,400,18.6,100,0.356,4.92,132.6296116
,20180623,500,18.5,100,0.355,5.65,140.1695916
,20180623,600,18.7,100,0.356,5.9,16.32733642
,20180623,700,19.3,100,0.355,5.69,70.70644629
,20180623,800,20.4,96,0.355,6.44,41.57810468
,20180623,900,22.3,85,0.355,5.95,28.03288087
,20180623,1000,23.6,77,0.354,6.37,128.8667143
,20180623,1100,24.7,72,0.354,5.88,94.24149111
,20180623,1200,25.4,71,0.353,5.94,36.05954123
,20180623,1300,26.1,72,0.351,6.39,29.7054403
,20180623,1400,26.1,72,0.35,5.95,25.66181426
,20180623,1500,25.2,76,0.348,6.31,125.7649929
,20180623,1600,23.5,79,0.347,5.95,130.6085663
,20180623,1700,22.9,77,0.347,6.05,147.4817608
,20180623,1800,23,78,0.345,5.41,89.8817657
,20180623,1900,22.4,84,0.344,4.63,54.77176589
,20180623,2000,21.7,88,0.344,4.57,4.457577389
,20180623,2100,20.8,94,0.344,4.5,134.2663324
,20180623,2200,20.8,97,0.345,5.2,95.90602094
,20180623,2300,20.7,98,0.343,4,148.8724309
,20180624,0,21,100,0.343,5.29,10.80230094
,20180624,100,21.5,99,0.344,2.31,33.45955967
,20180624,200,21.4,100,0.341,4.89,95.19232468
,20180624,300,21.2,100,0.34,4.41,131.4923904
,20180624,400,21.6,100,0.341,5.14,144.7014594
,20180624,500,21.9,96,0.34,5.38,57.00173208
,20180624,600,22.6,96,0.34,5.41,112.7029947
,20180624,700,23,96,0.34,6.33,28.05557366
,20180624,800,23.8,92,0.339,5.85,131.4279136
,20180624,900,24.9,85,0.338,6.64,40.63650958
,20180624,1000,25.7,78,0.338,6.49,11.05441394
,20180624,1100,26.7,73,0.337,6.78,63.08712493
,20180624,1200,26.8,76,0.337,6.03,141.886836
,20180624,1300,27.1,75,0.334,5.9,109.6554594
,20180624,1400,27.3,72,0.334,5.93,61.41044613
,20180624,1500,23.6,84,0.335,6.26,96.80273955
,20180624,1600,23.9,92,0.362,5.52,38.02252118
,20180624,1700,24.1,81,0.37,5.4,135.2481984
,20180624,1800,24.1,80,0.367,5.19,14.12752826
,20180624,1900,23.2,93,0.366,3.81,141.8748072
,20180624,2000,21.9,100,0.364,5.13,125.9388551
,20180624,2100,21.4,100,0.364,4.9,117.1351622
,20180624,2200,21.1,100,0.363,5.01,39.90242258
,20180624,2300,20.8,100,0.361,4.19,120.9094808
,20180625,0,20.6,100,0.361,5.33,64.39232614
,20180625,100,20.5,99,0.36,4.96,139.1900299
,20180625,200,20.3,99,0.36,5.1,10.80997281
,20180625,300,19.4,100,0.359,4.7,54.79294749
,20180625,400,18.8,100,0.358,3.8,14.64343598
,20180625,500,19.3,100,0.359,5.34,93.96045421
,20180625,600,19.9,100,0.357,5.8,76.03615148
,20180625,700,22.4,96,0.356,5.9,95.30065733
,20180625,800,24.6,87,0.355,5.87,18.52204743
,20180625,900,25.2,88,0.356,6.07,38.01894217
,20180625,1000,26.3,83,0.356,5.7,94.28121353
,20180625,1100,26.4,78,0.358,5.41,126.3489864
,20180625,1200,21.4,91,0.424,6.27,125.7478334
,20180625,1300,24.5,92,0.42,6.29,81.94468919
,20180625,1400,26.9,69,0.409,5.99,138.6093981
,20180625,1500,26.5,75,0.401,5.69,49.63488932
,20180625,1600,25.9,81,0.396,5.48,66.42455547
,20180625,1700,25.6,85,0.39,5.75,97.02207793
,20180625,1800,24.7,89,0.388,5.03,96.93424584
,20180625,1900,23.9,91,0.386,4.19,78.60419871
,20180625,2000,22.3,96,0.384,4.81,103.3181214
,20180625,2100,21.4,100,0.382,4.65,13.7266344
,20180625,2200,20.9,100,0.381,4.02,6.623641132
,20180625,2300,20.4,100,0.379,4.25,86.12032642
,20180626,0,20,100,0.379,4.81,41.86708152
,20180626,100,19.5,100,0.378,4.24,13.03708718
,20180626,200,19.5,100,0.378,3.49,132.5917618
,20180626,300,19.1,100,0.377,4.34,19.46290157
,20180626,400,19.3,100,0.376,4.11,142.5329892
,20180626,500,19.6,100,0.374,4.9,23.3855747
,20180626,600,20,100,0.375,6.06,27.73360879
,20180626,700,21.6,100,0.375,5.72,62.40998995
,20180626,800,23.7,94,0.374,6.19,126.8746465
,20180626,900,25.1,88,0.375,6.19,20.48941448
,20180626,1000,26.1,82,0.373,6.08,127.8164761
,20180626,1100,26.8,76,0.372,6.2,126.7968615
,20180626,1200,27.6,72,0.37,5.98,54.22550855
,20180626,1300,28.2,70,0.369,6.58,6.835372499
,20180626,1400,28.6,68,0.367,6.26,108.2183708
,20180626,1500,25.6,73,0.365,5.47,97.20734577
,20180626,1600,20.2,96,0.377,5.01,81.19944084
,20180626,1700,19.9,99,0.425,4.8,74.26452934
,20180626,1800,19.8,100,0.423,4.66,24.56388078
,20180626,1900,20,100,0.418,4.6,145.6258103
,20180626,2000,19.5,100,0.41,4.23,2.012534904
,20180626,2100,19.1,100,0.401,5.15,58.40283754
,20180626,2200,18.7,100,0.398,5,123.9160269
,20180626,2300,18.8,100,0.409,4.54,93.44984866
,20180627,0,19,99,0.417,4.85,42.20083634
,20180627,100,19.7,96,0.412,4.78,100.0466962
,20180627,200,19.4,98,0.429,4.3,129.7895834
,20180627,300,19.1,99,0.429,4.45,10.27451372
,20180627,400,18.9,100,-99,4.84,93.94661754
,20180627,500,18.6,100,0.421,4.76,111.7552477
,20180627,600,18.7,100,0.415,5.45,10.27686327
,20180627,700,19.2,100,0.406,5.47,102.5018656
,20180627,800,20.3,99,0.4,4.34,111.1924003
,20180627,900,20.2,99,-99,4.17,133.3684687
,20180627,1000,19.8,100,-99,4.69,4.58140028
,20180627,1100,19.6,100,-99,4.66,135.5881005
,20180627,1200,19.6,100,-99,6.08,64.60237596
,20180627,1300,20.7,99,0.484,5.58,145.7653481
,20180627,1400,21,96,-99,6.12,82.58087152
,20180627,1500,21.4,95,-99,2.52,134.5422719
,20180627,1600,18.8,96,-99,4.84,122.5643845
,20180627,1700,18.2,99,-99,4.26,4.550241619
,20180627,1800,18.8,99,-99,4.86,118.6319542
,20180627,1900,18.7,98,-99,4.13,126.2735638
,20180627,2000,18.5,97,0.479,4.85,78.36058969
,20180627,2100,18.3,98,0.475,4.33,145.2974719
,20180627,2200,18.5,99,0.475,2.2,25.27007709
,20180627,2300,18.7,98,0.472,3.91,127.9230621
,20180628,0,18.8,98,0.472,4.5,60.94394237
,20180628,100,19.3,99,0.466,4.12,112.5315609
,20180628,200,19.6,100,0.461,4.45,30.70294778
,20180628,300,21.7,100,0.452,5.07,113.8517258
,20180628,400,22.4,99,0.47,4.6,85.44206774
,20180628,500,22.2,99,0.472,4.64,120.3510071
,20180628,600,22.1,100,-99,4.47,54.54898254
,20180628,700,22,100,-99,5.38,10.49761901
,20180628,800,21.9,100,-99,5.1,37.35440214
,20180628,900,21.9,100,0.476,4.97,73.49832257
,20180628,1000,21.1,100,0.475,5.89,83.8824628
,20180628,1100,20.9,100,-99,4.95,111.8598424
,20180628,1200,20.9,100,-99,5.78,94.65222204
,20180628,1300,20.6,100,-99,5.3,36.57278532
,20180628,1400,21,100,0.473,5.37,118.5443492
,20180628,1500,21.4,100,-99,6.14,144.761542
,20180628,1600,21.3,99,0.473,5.52,132.8456771
,20180628,1700,21.6,97,0.436,5.35,46.45483415
,20180628,1800,22.4,96,0.472,4.36,81.72458384
,20180628,1900,22,98,0.47,3.69,136.361072
,20180628,2000,21.1,100,0.469,4.61,106.2242109
,20180628,2100,20.5,100,0.468,4.28,117.2560734
,20180628,2200,20.2,100,0.466,3.7,128.3100247
,20180628,2300,20,100,0.466,4.26,40.37058108
,20180629,0,19.9,100,0.461,4.56,123.9370249
,20180629,100,20.1,100,-99,4.07,38.11178994
,20180629,200,20.1,100,0.458,4.35,147.2614719
,20180629,300,20.1,100,-99,3.88,2.407673273
,20180629,400,19.8,100,-99,4.59,50.23476224
,20180629,500,19.5,100,-99,5.03,85.44617593
,20180629,600,19.7,100,-99,5.66,131.5291382
,20180629,700,20.2,100,-99,6.15,15.90239196
,20180629,800,20.8,100,0.447,5.89,66.88252779
,20180629,900,22.4,97,0.447,6.06,16.19839344
,20180629,1000,24,87,0.444,6.24,64.63619577
,20180629,1100,25.3,80,0.44,6.06,132.6245345
,20180629,1200,26.5,74,0.435,6.42,43.20686604
,20180629,1300,27,71,0.432,6.82,126.6999106
,20180629,1400,27.7,68,0.428,6.37,83.14086868
,20180629,1500,28.5,64,0.423,6.29,63.85963757
,20180629,1600,28.4,63,0.418,6.47,54.66653108
,20180629,1700,28.5,62,0.416,5.64,57.66348373
,20180629,1800,27.9,65,0.413,4.81,88.96669487
,20180629,1900,26.3,74,0.411,4.65,25.49352134
,20180629,2000,23.5,90,0.406,4.33,80.92719074
